customer_id,event_date,channel,campaign,device,event_type,revenue
7336,2025-09-11,Direct,New Customers,Mobile,product_view,0.0
9989,2025-08-14,Facebook,Black Friday,Desktop,product_view,0.0
2713,2025-12-22,Direct,Black Friday,Mobile,page_view,0.0
7474,2025-07-10,Facebook,Retargeting,Tablet,product_view,0.0
9388,2025-11-16,Google Ads,New Customers,Desktop,product_view,0.0
4795,2025-07-18,Direct,Summer Sale,Desktop,purchase,355.09
3924,2025-04-21,Direct,Summer Sale,Mobile,purchase,239.28
5531,2025-07-28,Google Ads,Brand Awareness,Tablet,page_view,0.0
1224,2026-01-07,Google Ads,New Customers,Mobile,page_view,0.0
4515,2025-03-29,Email,New Customers,Desktop,product_view,0.0
1380,2025-06-09,Email,Brand Awareness,Tablet,product_view,0.0
9884,2025-09-04,Organic,Summer Sale,Tablet,product_view,0.0
4270,2025-12-27,Facebook,New Customers,Tablet,product_view,0.0
8520,2025-04-09,Google Ads,Retargeting,Tablet,add_to_cart,0.0
5819,2025-03-10,Facebook,New Customers,Desktop,add_to_cart,0.0
9274,2025-05-29,Facebook,Summer Sale,Desktop,page_view,0.0
7972,2025-11-19,Google Ads,Retargeting,Mobile,add_to_cart,0.0
7316,2025-09-05,Organic,New Customers,Tablet,page_view,0.0
8547,2025-10-31,Google Ads,Retargeting,Mobile,product_view,0.0
6385,2025-10-09,Email,Retargeting,Desktop,product_view,0.0
1429,2026-03-01,Direct,Brand Awareness,Tablet,purchase,151.94
6542,2025-10-02,Organic,Summer Sale,Desktop,purchase,77.16
8954,2026-01-04,Organic,Retargeting,Tablet,page_view,0.0
5953,2025-10-15,Direct,Retargeting,Mobile,page_view,0.0
6126,2025-12-17,Organic,New Customers,Desktop,page_view,0.0
5164,2025-03-06,Direct,Retargeting,Desktop,page_view,0.0
6870,2026-05-14,Google Ads,Brand Awareness,Desktop,product_view,0.0
4650,2025-12-19,Organic,Brand Awareness,Mobile,add_to_cart,0.0
3642,2026-02-04,Facebook,Retargeting,Mobile,add_to_cart,0.0
1351,2025-09-06,Organic,Summer Sale,Desktop,add_to_cart,0.0
8419,2025-11-19,Facebook,Black Friday,Desktop,page_view,0.0
5348,2025-07-20,Google Ads,Retargeting,Tablet,page_view,0.0
6118,2025-11-09,Direct,Black Friday,Mobile,page_view,0.0
6997,2025-06-02,Email,Black Friday,Desktop,product_view,0.0
7388,2025-09-22,Email,New Customers,Tablet,page_view,0.0
2514,2025-02-07,Email,Black Friday,Desktop,add_to_cart,0.0
9663,2025-07-08,Google Ads,Retargeting,Mobile,page_view,0.0
6624,2025-06-08,Google Ads,Brand Awareness,Tablet,page_view,0.0
6825,2025-03-10,Google Ads,Brand Awareness,Tablet,page_view,0.0
4202,2025-08-23,Google Ads,Summer Sale,Mobile,page_view,0.0
6696,2025-08-12,Facebook,Retargeting,Tablet,add_to_cart,0.0
7289,2025-09-03,Direct,New Customers,Tablet,purchase,267.11
2833,2026-01-11,Google Ads,Brand Awareness,Desktop,product_view,0.0
1299,2025-04-23,Organic,Retargeting,Desktop,page_view,0.0
2911,2025-09-01,Facebook,Brand Awareness,Desktop,product_view,0.0
9048,2025-02-22,Google Ads,New Customers,Mobile,add_to_cart,0.0
4105,2026-01-01,Google Ads,Retargeting,Desktop,product_view,0.0
7018,2025-08-17,Google Ads,New Customers,Mobile,purchase,387.2
5401,2026-01-03,Email,Summer Sale,Desktop,product_view,0.0
8764,2025-06-13,Direct,Summer Sale,Desktop,product_view,0.0
5341,2025-05-15,Google Ads,Black Friday,Tablet,product_view,0.0
3256,2026-02-16,Google Ads,Summer Sale,Mobile,add_to_cart,0.0
6418,2025-04-02,Google Ads,Summer Sale,Mobile,purchase,355.84
3619,2025-10-15,Direct,New Customers,Tablet,page_view,0.0
3731,2026-01-26,Email,Summer Sale,Mobile,page_view,0.0
4893,2025-04-04,Email,New Customers,Desktop,product_view,0.0
1406,2025-10-02,Google Ads,New Customers,Desktop,add_to_cart,0.0
8485,2026-01-11,Organic,Black Friday,Desktop,product_view,0.0
8474,2025-07-19,Facebook,Summer Sale,Desktop,page_view,0.0
8514,2025-03-10,Direct,Black Friday,Tablet,product_view,0.0
2061,2025-03-08,Direct,Summer Sale,Mobile,purchase,484.06
5177,2025-06-13,Google Ads,Summer Sale,Tablet,page_view,0.0
2082,2025-04-05,Google Ads,Summer Sale,Mobile,page_view,0.0
1264,2026-04-30,Email,Brand Awareness,Desktop,add_to_cart,0.0
9912,2025-03-26,Email,Summer Sale,Desktop,page_view,0.0
8250,2026-03-12,Email,Retargeting,Mobile,page_view,0.0
9826,2025-05-05,Organic,Summer Sale,Desktop,product_view,0.0
3607,2025-07-04,Facebook,Brand Awareness,Tablet,purchase,243.09
3000,2025-10-03,Email,Summer Sale,Tablet,product_view,0.0
9617,2025-06-06,Organic,Black Friday,Mobile,product_view,0.0
7961,2025-11-21,Direct,New Customers,Desktop,product_view,0.0
4610,2025-05-29,Organic,Summer Sale,Mobile,page_view,0.0
5280,2026-04-24,Organic,Brand Awareness,Tablet,add_to_cart,0.0
8254,2025-06-08,Google Ads,Retargeting,Tablet,page_view,0.0
6575,2026-05-12,Email,New Customers,Desktop,page_view,0.0
3104,2025-11-08,Google Ads,Summer Sale,Mobile,page_view,0.0
6705,2025-04-07,Email,Retargeting,Desktop,page_view,0.0
1069,2025-01-15,Direct,New Customers,Desktop,purchase,165.96
8384,2026-03-12,Email,Brand Awareness,Mobile,page_view,0.0
3973,2025-10-26,Facebook,Brand Awareness,Mobile,page_view,0.0
5872,2025-06-27,Google Ads,Retargeting,Mobile,purchase,411.59
5775,2025-01-20,Organic,Brand Awareness,Desktop,page_view,0.0
7481,2026-05-01,Email,Black Friday,Mobile,page_view,0.0
7500,2025-12-23,Organic,Black Friday,Tablet,page_view,0.0
3876,2025-07-24,Direct,New Customers,Tablet,add_to_cart,0.0
9139,2026-02-17,Organic,New Customers,Mobile,page_view,0.0
9044,2026-03-12,Google Ads,Retargeting,Desktop,page_view,0.0
4112,2025-03-13,Direct,Black Friday,Tablet,purchase,403.99
5888,2025-04-30,Organic,Summer Sale,Tablet,page_view,0.0
7022,2025-11-06,Organic,Black Friday,Tablet,product_view,0.0
7498,2025-09-23,Facebook,Black Friday,Mobile,page_view,0.0
2493,2025-01-07,Facebook,Black Friday,Tablet,purchase,351.85
2641,2026-03-04,Direct,New Customers,Tablet,page_view,0.0
2563,2025-01-06,Direct,Retargeting,Desktop,add_to_cart,0.0
9388,2025-01-04,Direct,Black Friday,Tablet,product_view,0.0
8584,2026-02-27,Organic,Summer Sale,Desktop,product_view,0.0
3621,2025-02-28,Direct,Retargeting,Desktop,product_view,0.0
6377,2025-08-12,Google Ads,Summer Sale,Tablet,page_view,0.0
1740,2025-04-25,Google Ads,Brand Awareness,Mobile,product_view,0.0
4285,2025-03-12,Email,New Customers,Tablet,product_view,0.0
8557,2025-12-26,Google Ads,Brand Awareness,Desktop,product_view,0.0
8482,2025-06-07,Facebook,Brand Awareness,Tablet,product_view,0.0
8479,2025-07-06,Google Ads,Black Friday,Desktop,product_view,0.0
6035,2025-07-29,Direct,Retargeting,Mobile,page_view,0.0
5201,2025-08-19,Organic,Summer Sale,Tablet,product_view,0.0
7695,2026-01-15,Facebook,New Customers,Tablet,add_to_cart,0.0
9588,2026-05-01,Direct,Summer Sale,Mobile,page_view,0.0
9496,2026-04-04,Google Ads,New Customers,Desktop,product_view,0.0
8963,2025-04-30,Google Ads,Black Friday,Mobile,product_view,0.0
8078,2025-03-04,Direct,Summer Sale,Desktop,product_view,0.0
3408,2025-03-19,Facebook,Summer Sale,Desktop,product_view,0.0
4251,2025-01-06,Organic,New Customers,Tablet,page_view,0.0
5415,2025-08-13,Organic,Brand Awareness,Mobile,product_view,0.0
3796,2026-02-06,Facebook,New Customers,Mobile,page_view,0.0
6582,2025-10-24,Facebook,Summer Sale,Tablet,page_view,0.0
2449,2025-12-09,Email,Summer Sale,Tablet,page_view,0.0
5483,2025-04-06,Email,New Customers,Desktop,page_view,0.0
2840,2025-03-26,Facebook,Brand Awareness,Tablet,page_view,0.0
3435,2025-08-09,Google Ads,Summer Sale,Tablet,add_to_cart,0.0
3198,2025-12-20,Organic,Retargeting,Desktop,purchase,45.53
2326,2025-02-25,Organic,Black Friday,Mobile,product_view,0.0
2852,2025-01-22,Google Ads,Black Friday,Tablet,page_view,0.0
9947,2025-01-21,Email,Brand Awareness,Desktop,page_view,0.0
2985,2026-03-24,Organic,Retargeting,Mobile,page_view,0.0
8411,2025-02-01,Facebook,New Customers,Desktop,page_view,0.0
3560,2026-04-13,Organic,Brand Awareness,Desktop,product_view,0.0
8243,2025-04-21,Direct,Summer Sale,Mobile,page_view,0.0
8342,2025-07-15,Direct,Retargeting,Mobile,purchase,125.29
8334,2025-08-13,Google Ads,Retargeting,Desktop,page_view,0.0
4360,2026-03-20,Facebook,Brand Awareness,Tablet,product_view,0.0
8430,2026-03-11,Google Ads,Retargeting,Desktop,purchase,274.48
1408,2025-02-21,Direct,Brand Awareness,Tablet,product_view,0.0
5762,2025-09-21,Facebook,Summer Sale,Tablet,product_view,0.0
2929,2025-09-03,Facebook,Summer Sale,Tablet,page_view,0.0
2329,2025-06-20,Google Ads,Black Friday,Mobile,page_view,0.0
4745,2025-01-23,Facebook,Summer Sale,Desktop,product_view,0.0
6700,2025-12-18,Organic,Summer Sale,Mobile,page_view,0.0
2446,2025-06-27,Organic,Brand Awareness,Tablet,page_view,0.0
8823,2025-06-13,Organic,Retargeting,Desktop,purchase,57.94
4398,2025-01-16,Google Ads,Black Friday,Tablet,product_view,0.0
7451,2026-04-10,Direct,Brand Awareness,Mobile,product_view,0.0
4884,2025-12-13,Facebook,Black Friday,Mobile,page_view,0.0
8365,2025-07-31,Email,Black Friday,Tablet,purchase,150.79
1321,2025-03-31,Direct,Retargeting,Tablet,page_view,0.0
8710,2026-03-06,Google Ads,Retargeting,Mobile,product_view,0.0
6010,2026-03-28,Facebook,Brand Awareness,Tablet,product_view,0.0
9191,2025-07-10,Facebook,New Customers,Desktop,purchase,386.8
8102,2026-05-09,Direct,Brand Awareness,Tablet,add_to_cart,0.0
6020,2026-03-07,Email,New Customers,Mobile,product_view,0.0
9027,2025-11-21,Google Ads,Retargeting,Desktop,product_view,0.0
6158,2026-02-28,Facebook,New Customers,Mobile,add_to_cart,0.0
8165,2026-03-30,Email,Black Friday,Tablet,page_view,0.0
3636,2026-03-06,Organic,Brand Awareness,Mobile,add_to_cart,0.0
1812,2026-05-09,Organic,Brand Awareness,Tablet,add_to_cart,0.0
7279,2025-09-28,Direct,Black Friday,Desktop,purchase,449.6
1791,2026-05-16,Google Ads,Retargeting,Mobile,page_view,0.0
7511,2025-11-25,Facebook,New Customers,Desktop,add_to_cart,0.0
1205,2025-07-21,Direct,New Customers,Tablet,page_view,0.0
8524,2025-11-11,Facebook,Brand Awareness,Desktop,add_to_cart,0.0
2319,2026-01-03,Organic,New Customers,Desktop,page_view,0.0
4407,2025-07-05,Google Ads,Black Friday,Mobile,add_to_cart,0.0
1897,2025-08-16,Google Ads,New Customers,Desktop,page_view,0.0
2870,2025-11-27,Facebook,Retargeting,Mobile,page_view,0.0
9598,2026-05-02,Facebook,Summer Sale,Mobile,page_view,0.0
9808,2025-11-19,Organic,New Customers,Mobile,page_view,0.0
5957,2025-07-22,Facebook,Retargeting,Desktop,page_view,0.0
9577,2025-04-09,Email,New Customers,Mobile,page_view,0.0
6691,2025-02-09,Organic,Black Friday,Tablet,product_view,0.0
8676,2025-06-19,Facebook,New Customers,Tablet,page_view,0.0
2929,2025-06-12,Organic,Brand Awareness,Mobile,page_view,0.0
2544,2025-10-08,Email,New Customers,Tablet,product_view,0.0
1516,2025-04-25,Direct,Retargeting,Desktop,page_view,0.0
4685,2026-03-17,Facebook,Retargeting,Mobile,product_view,0.0
8968,2026-04-18,Direct,Summer Sale,Mobile,page_view,0.0
3681,2025-12-23,Google Ads,Retargeting,Tablet,purchase,142.26
4970,2026-01-14,Google Ads,Retargeting,Mobile,page_view,0.0
2601,2025-03-23,Google Ads,New Customers,Mobile,page_view,0.0
8232,2025-12-02,Organic,Black Friday,Mobile,product_view,0.0
8591,2025-07-13,Facebook,New Customers,Desktop,page_view,0.0
1905,2025-07-14,Email,Black Friday,Desktop,product_view,0.0
4655,2025-11-07,Facebook,New Customers,Tablet,add_to_cart,0.0
2675,2025-01-16,Direct,Retargeting,Tablet,page_view,0.0
1876,2026-03-13,Email,Black Friday,Desktop,add_to_cart,0.0
3812,2025-04-27,Organic,Summer Sale,Desktop,add_to_cart,0.0
4278,2025-11-27,Facebook,Brand Awareness,Mobile,product_view,0.0
7152,2025-07-29,Direct,Black Friday,Tablet,product_view,0.0
1488,2025-04-25,Email,Brand Awareness,Mobile,product_view,0.0
4338,2026-03-29,Direct,Retargeting,Tablet,page_view,0.0
4020,2026-05-16,Google Ads,New Customers,Mobile,page_view,0.0
4443,2026-02-21,Direct,Brand Awareness,Mobile,page_view,0.0
8096,2025-09-18,Google Ads,Summer Sale,Mobile,page_view,0.0
1381,2025-05-17,Google Ads,New Customers,Desktop,product_view,0.0
6677,2025-12-11,Direct,Black Friday,Mobile,page_view,0.0
2131,2025-11-19,Organic,Summer Sale,Desktop,product_view,0.0
7430,2025-01-19,Google Ads,Brand Awareness,Desktop,page_view,0.0
4756,2026-03-15,Organic,Brand Awareness,Tablet,add_to_cart,0.0
8212,2025-09-30,Direct,Brand Awareness,Desktop,product_view,0.0
9160,2025-04-05,Direct,New Customers,Desktop,product_view,0.0
4176,2025-09-30,Email,Summer Sale,Tablet,page_view,0.0
5156,2025-02-28,Google Ads,New Customers,Desktop,add_to_cart,0.0
1737,2025-09-19,Direct,Black Friday,Desktop,page_view,0.0
4314,2025-01-19,Facebook,New Customers,Desktop,product_view,0.0
8001,2025-08-12,Google Ads,Retargeting,Mobile,page_view,0.0
8185,2025-12-25,Google Ads,Summer Sale,Tablet,page_view,0.0
9714,2026-03-30,Email,New Customers,Desktop,page_view,0.0
9940,2026-04-02,Direct,Retargeting,Tablet,add_to_cart,0.0
5739,2025-08-20,Google Ads,New Customers,Desktop,add_to_cart,0.0
5043,2025-10-11,Organic,Black Friday,Desktop,page_view,0.0
2999,2025-06-13,Organic,New Customers,Tablet,add_to_cart,0.0
3862,2025-03-21,Google Ads,Black Friday,Desktop,add_to_cart,0.0
4690,2025-03-28,Facebook,Retargeting,Mobile,page_view,0.0
6619,2026-01-29,Direct,Black Friday,Mobile,product_view,0.0
7242,2026-03-25,Google Ads,New Customers,Tablet,product_view,0.0
7254,2026-03-07,Organic,Black Friday,Mobile,purchase,157.57
2464,2025-10-04,Facebook,Retargeting,Desktop,purchase,345.19
1175,2025-07-06,Organic,Brand Awareness,Mobile,page_view,0.0
8274,2026-05-07,Google Ads,New Customers,Desktop,product_view,0.0
3754,2025-07-13,Facebook,Black Friday,Tablet,product_view,0.0
9715,2026-04-09,Direct,Retargeting,Desktop,page_view,0.0
3614,2025-07-10,Direct,New Customers,Tablet,product_view,0.0
1948,2025-03-17,Email,Black Friday,Desktop,page_view,0.0
7569,2025-03-18,Direct,New Customers,Tablet,product_view,0.0
3291,2025-04-30,Direct,Brand Awareness,Desktop,product_view,0.0
8857,2025-01-14,Direct,Retargeting,Tablet,product_view,0.0
2017,2025-08-02,Facebook,Summer Sale,Desktop,page_view,0.0
1793,2025-06-19,Organic,Black Friday,Desktop,purchase,438.99
4697,2026-05-11,Email,Black Friday,Tablet,add_to_cart,0.0
2020,2025-01-21,Google Ads,Black Friday,Desktop,page_view,0.0
5140,2025-07-07,Direct,Retargeting,Mobile,product_view,0.0
4492,2026-05-06,Email,Brand Awareness,Mobile,add_to_cart,0.0
8582,2025-10-23,Email,New Customers,Mobile,add_to_cart,0.0
8683,2025-10-22,Google Ads,Summer Sale,Mobile,add_to_cart,0.0
7877,2025-10-27,Email,Black Friday,Mobile,add_to_cart,0.0
6735,2025-03-01,Organic,Black Friday,Mobile,page_view,0.0
4443,2025-07-18,Direct,Summer Sale,Tablet,page_view,0.0
7759,2026-01-05,Facebook,Retargeting,Desktop,purchase,321.34
9365,2025-12-21,Direct,Brand Awareness,Tablet,product_view,0.0
5160,2025-01-04,Direct,Retargeting,Desktop,purchase,456.71
4078,2025-06-10,Direct,New Customers,Desktop,product_view,0.0
9648,2025-11-25,Organic,Retargeting,Mobile,page_view,0.0
1343,2025-09-19,Email,Black Friday,Desktop,page_view,0.0
9543,2026-01-02,Facebook,Retargeting,Desktop,add_to_cart,0.0
1886,2025-09-23,Facebook,Brand Awareness,Desktop,product_view,0.0
4725,2025-12-16,Organic,New Customers,Desktop,page_view,0.0
2509,2025-11-01,Organic,Black Friday,Desktop,add_to_cart,0.0
5879,2026-04-18,Email,Summer Sale,Tablet,page_view,0.0
2315,2025-03-16,Organic,Brand Awareness,Mobile,page_view,0.0
3814,2025-06-16,Email,Brand Awareness,Mobile,add_to_cart,0.0
2589,2025-12-23,Facebook,New Customers,Tablet,add_to_cart,0.0
7283,2025-02-22,Facebook,Brand Awareness,Mobile,product_view,0.0
9181,2025-03-08,Google Ads,Summer Sale,Mobile,product_view,0.0
3159,2025-06-17,Google Ads,New Customers,Mobile,page_view,0.0
2359,2025-09-26,Email,Black Friday,Mobile,product_view,0.0
1638,2025-07-08,Facebook,Black Friday,Tablet,add_to_cart,0.0
4217,2025-12-03,Organic,New Customers,Tablet,add_to_cart,0.0
5697,2026-05-01,Facebook,Brand Awareness,Desktop,product_view,0.0
1304,2025-05-10,Facebook,Brand Awareness,Mobile,page_view,0.0
8437,2026-02-12,Email,Retargeting,Tablet,page_view,0.0
7751,2025-03-19,Direct,Brand Awareness,Tablet,page_view,0.0
4762,2025-04-24,Email,Retargeting,Desktop,page_view,0.0
2555,2025-07-12,Email,Brand Awareness,Desktop,page_view,0.0
1820,2025-12-02,Organic,Brand Awareness,Mobile,add_to_cart,0.0
6587,2025-02-22,Direct,New Customers,Mobile,page_view,0.0
6979,2026-03-16,Facebook,Brand Awareness,Tablet,page_view,0.0
1428,2025-05-01,Email,Brand Awareness,Desktop,page_view,0.0
1722,2026-04-24,Organic,New Customers,Tablet,page_view,0.0
3332,2025-05-01,Direct,Brand Awareness,Mobile,product_view,0.0
5782,2025-08-20,Direct,Summer Sale,Tablet,page_view,0.0
8132,2026-01-07,Email,Brand Awareness,Desktop,add_to_cart,0.0
3907,2025-02-11,Direct,Brand Awareness,Mobile,page_view,0.0
9985,2025-04-19,Organic,Summer Sale,Mobile,product_view,0.0
5191,2025-11-27,Email,New Customers,Mobile,add_to_cart,0.0
9987,2025-12-10,Direct,Black Friday,Tablet,purchase,149.01
2505,2026-02-25,Facebook,New Customers,Tablet,page_view,0.0
7906,2026-03-12,Google Ads,Brand Awareness,Mobile,page_view,0.0
7992,2026-03-02,Facebook,Brand Awareness,Tablet,page_view,0.0
4530,2025-12-02,Email,Summer Sale,Desktop,page_view,0.0
1234,2025-01-11,Google Ads,Summer Sale,Mobile,page_view,0.0
6656,2026-01-01,Email,Black Friday,Tablet,page_view,0.0
2164,2026-03-12,Facebook,Brand Awareness,Mobile,page_view,0.0
9614,2025-11-07,Facebook,Retargeting,Tablet,page_view,0.0
2642,2025-06-14,Email,Black Friday,Desktop,add_to_cart,0.0
3407,2025-01-14,Email,Summer Sale,Desktop,page_view,0.0
2938,2025-05-11,Email,Black Friday,Mobile,add_to_cart,0.0
5888,2025-04-26,Direct,Black Friday,Desktop,product_view,0.0
7539,2025-03-03,Email,Brand Awareness,Tablet,add_to_cart,0.0
1076,2025-11-25,Organic,Summer Sale,Mobile,product_view,0.0
6871,2025-08-18,Direct,Brand Awareness,Tablet,add_to_cart,0.0
1436,2025-08-29,Facebook,Summer Sale,Tablet,product_view,0.0
5864,2025-11-01,Organic,Black Friday,Desktop,product_view,0.0
7639,2025-01-23,Organic,Black Friday,Desktop,purchase,415.12
5703,2025-11-06,Facebook,New Customers,Desktop,page_view,0.0
4109,2025-08-19,Direct,Summer Sale,Desktop,purchase,414.82
9933,2025-09-07,Google Ads,Retargeting,Tablet,add_to_cart,0.0
6140,2026-01-02,Email,Summer Sale,Desktop,product_view,0.0
6828,2026-02-13,Email,Summer Sale,Desktop,page_view,0.0
5261,2026-03-02,Google Ads,Summer Sale,Desktop,add_to_cart,0.0
8909,2026-01-24,Facebook,Brand Awareness,Mobile,product_view,0.0
2675,2026-03-06,Facebook,Summer Sale,Desktop,product_view,0.0
1715,2025-04-07,Direct,Brand Awareness,Tablet,page_view,0.0
6688,2025-08-29,Email,Summer Sale,Mobile,product_view,0.0
3277,2026-02-24,Facebook,New Customers,Tablet,page_view,0.0
3283,2025-12-29,Direct,Retargeting,Desktop,product_view,0.0
7663,2025-08-21,Organic,Summer Sale,Mobile,product_view,0.0
2174,2025-05-08,Google Ads,New Customers,Desktop,add_to_cart,0.0
7797,2026-01-29,Direct,Black Friday,Desktop,purchase,428.97
6011,2025-12-19,Direct,Brand Awareness,Mobile,page_view,0.0
2381,2025-03-24,Email,Summer Sale,Mobile,product_view,0.0
9998,2025-12-30,Google Ads,New Customers,Mobile,page_view,0.0
6957,2025-11-29,Facebook,Retargeting,Desktop,add_to_cart,0.0
2337,2025-01-26,Facebook,New Customers,Tablet,product_view,0.0
6345,2026-04-16,Facebook,Summer Sale,Desktop,page_view,0.0
5497,2025-12-19,Direct,Summer Sale,Desktop,add_to_cart,0.0
1171,2025-08-14,Direct,Summer Sale,Mobile,product_view,0.0
5482,2025-01-31,Email,Brand Awareness,Desktop,add_to_cart,0.0
7304,2025-12-24,Organic,Retargeting,Tablet,page_view,0.0
3431,2025-05-02,Google Ads,Retargeting,Mobile,product_view,0.0
4461,2025-01-07,Direct,Summer Sale,Tablet,add_to_cart,0.0
7956,2026-03-17,Google Ads,Summer Sale,Desktop,purchase,257.81
4111,2026-01-24,Email,Summer Sale,Mobile,purchase,126.24
7515,2025-02-17,Direct,Black Friday,Tablet,page_view,0.0
6752,2026-03-11,Facebook,New Customers,Tablet,page_view,0.0
9331,2025-05-03,Email,New Customers,Mobile,product_view,0.0
9166,2025-09-23,Direct,Black Friday,Desktop,page_view,0.0
7722,2026-02-02,Email,New Customers,Mobile,page_view,0.0
6109,2025-10-01,Email,Brand Awareness,Tablet,purchase,288.57
8385,2025-12-09,Facebook,Black Friday,Tablet,add_to_cart,0.0
4844,2025-06-16,Direct,Summer Sale,Tablet,purchase,146.47
6546,2026-05-13,Facebook,New Customers,Mobile,page_view,0.0
5073,2025-12-21,Google Ads,Retargeting,Desktop,product_view,0.0
4493,2026-05-12,Facebook,Black Friday,Tablet,page_view,0.0
9454,2025-08-30,Email,Retargeting,Mobile,page_view,0.0
9075,2026-02-13,Email,Retargeting,Desktop,product_view,0.0
4914,2025-07-16,Organic,Black Friday,Mobile,purchase,261.7
7726,2025-09-25,Facebook,Brand Awareness,Desktop,add_to_cart,0.0
7845,2025-10-28,Organic,Summer Sale,Tablet,add_to_cart,0.0
1054,2026-04-14,Organic,Summer Sale,Desktop,product_view,0.0
5467,2025-04-10,Facebook,New Customers,Mobile,product_view,0.0
3618,2025-05-05,Email,Retargeting,Desktop,product_view,0.0
7355,2025-09-06,Facebook,Black Friday,Desktop,product_view,0.0
